image_name,cve,scanners
centos,CVE-2021-36222,grype+snyk+trivy
centos,CVE-2020-35525,grype+snyk+trivy
centos,CVE-2022-2929,grype+snyk+trivy
centos,CVE-2018-18700,grype+snyk+trivy
centos,CVE-2022-45061,grype+snyk+trivy
centos,CVE-2020-13435,grype+snyk+trivy
centos,CVE-2020-20703,grype+snyk+trivy
centos,CVE-2021-43618,grype+snyk+trivy
centos,CVE-2023-34969,grype+snyk+trivy
centos,CVE-2021-22922,grype+snyk+trivy
centos,CVE-2021-3516,grype+snyk+trivy
centos,CVE-2022-22823,grype+snyk+trivy
centos,CVE-2021-36084,grype+snyk+trivy
centos,CVE-2019-9071,grype+snyk+trivy
centos,CVE-2021-45960,grype+snyk+trivy
centos,CVE-2022-3821,grype+snyk+trivy
centos,CVE-2020-14155,grype+snyk+trivy
centos,CVE-2018-18607,grype+snyk+trivy
centos,CVE-2022-40674,grype+snyk+trivy
centos,CVE-2019-9075,grype+snyk+trivy
centos,CVE-2023-1170,grype+snyk+trivy
centos,CVE-2022-25236,grype+snyk+trivy
centos,CVE-2021-33929,grype+snyk+trivy
centos,CVE-2021-36087,grype+snyk+trivy
centos,CVE-2023-1579,grype+snyk+trivy
centos,CVE-2018-20839,grype+snyk+trivy
centos,CVE-2022-2526,grype+snyk+trivy
centos,CVE-2022-2287,grype+snyk+trivy
centos,CVE-2020-35494,grype+snyk+trivy
centos,CVE-2021-20231,grype+snyk+trivy
centos,CVE-2021-4209,grype+snyk+trivy
centos,CVE-2021-45078,grype+snyk+trivy
centos,CVE-2019-9923,grype+snyk+trivy
centos,CVE-2022-1785,grype+snyk+trivy
centos,CVE-2022-0318,grype+snyk+trivy
centos,CVE-2023-0433,grype+snyk+trivy
centos,CVE-2023-0361,grype+snyk+trivy
centos,CVE-2021-31566,grype+snyk+trivy
centos,CVE-2022-2819,grype+snyk+trivy
centos,CVE-2018-1121,grype+snyk+trivy
centos,CVE-2021-27219,grype+snyk+trivy
centos,CVE-2022-25315,grype+snyk+trivy
centos,CVE-2023-0465,grype+snyk+trivy
centos,CVE-2023-0288,grype+snyk+trivy
centos,CVE-2022-0392,grype+snyk+trivy
centos,CVE-2022-3705,grype+snyk+trivy
centos,CVE-2022-1621,grype+snyk+trivy
centos,CVE-2021-39537,grype+snyk+trivy
centos,CVE-2020-35507,grype+snyk+trivy
centos,CVE-2023-0049,grype+snyk+trivy
centos,CVE-2018-20657,grype+snyk+trivy
centos,CVE-2018-18701,grype+snyk+trivy
centos,CVE-2018-20786,grype+snyk+trivy
centos,CVE-2022-40303,grype+snyk+trivy
centos,CVE-2019-17595,grype+snyk+trivy
centos,CVE-2021-25220,grype+snyk+trivy
centos,CVE-2022-1586,grype+snyk+trivy
centos,CVE-2021-20266,grype+snyk+trivy
centos,CVE-2021-3518,grype+snyk+trivy
centos,CVE-2022-2182,grype+snyk+trivy
centos,CVE-2022-24407,grype+snyk+trivy
centos,CVE-2022-0359,grype+snyk+trivy
centos,CVE-2021-46828,grype+snyk+trivy
centos,CVE-2020-35512,grype+snyk+trivy
centos,CVE-2022-23219,grype+snyk+trivy
centos,CVE-2015-20107,grype+snyk+trivy
centos,CVE-2022-1271,grype+snyk+trivy
centos,CVE-2023-27536,grype+snyk+trivy
centos,CVE-2023-0215,grype+snyk+trivy
centos,CVE-2021-20271,grype+snyk+trivy
centos,CVE-2022-22576,grype+snyk+trivy
centos,CVE-2018-18605,grype+snyk+trivy
centos,CVE-2018-20225,grype+snyk+trivy
centos,CVE-2021-3421,grype+snyk+trivy
centos,CVE-2022-0261,grype+snyk+trivy
centos,CVE-2022-2284,grype+snyk+trivy
centos,CVE-2023-0466,grype+snyk+trivy
centos,CVE-2022-2129,grype+snyk+trivy
centos,CVE-2022-2285,grype+snyk+trivy
centos,CVE-2019-9074,grype+snyk+trivy
centos,CVE-2022-2928,grype+snyk+trivy
centos,CVE-2022-2345,grype+snyk+trivy
centos,CVE-2018-1000879,grype+snyk+trivy
centos,CVE-2019-14250,grype+snyk+trivy
centos,CVE-2018-10360,grype+snyk+trivy
centos,CVE-2023-2953,grype+snyk+trivy
centos,CVE-2022-27774,grype+snyk+trivy
centos,CVE-2023-29469,grype+snyk+trivy
centos,CVE-2022-23990,grype+snyk+trivy
centos,CVE-2022-2344,grype+snyk+trivy
centos,CVE-2022-1292,grype+snyk+trivy
centos,CVE-2022-1304,grype+snyk+trivy
centos,CVE-2021-3521,grype+snyk+trivy
centos,CVE-2021-20232,grype+snyk+trivy
centos,CVE-2021-36086,grype+snyk+trivy
centos,CVE-2021-42694,grype+snyk+trivy
centos,CVE-2022-3235,grype+snyk+trivy
centos,CVE-2021-33930,grype+snyk+trivy
centos,CVE-2022-37434,grype+snyk+trivy
centos,CVE-2021-3796,grype+snyk+trivy
centos,CVE-2022-3219,grype+snyk+trivy
centos,CVE-2022-42010,grype+snyk+trivy
centos,CVE-2021-46143,grype+snyk+trivy
centos,CVE-2022-1629,grype+snyk+trivy
centos,CVE-2022-4415,grype+snyk+trivy
centos,CVE-2021-20284,grype+snyk+trivy
centos,CVE-2022-27943,grype+snyk+trivy
centos,CVE-2021-22947,grype+snyk+trivy
centos,CVE-2017-7500,grype+snyk+trivy
centos,CVE-2022-2097,grype+snyk+trivy
centos,CVE-2022-3153,grype+snyk+trivy
centos,CVE-2021-24031,grype+snyk+trivy
centos,CVE-2022-4285,grype+snyk+trivy
centos,CVE-2022-2068,grype+snyk+trivy
centos,CVE-2018-19932,grype+snyk+trivy
centos,CVE-2022-25313,grype+snyk+trivy
centos,CVE-2021-25219,grype+snyk+trivy
centos,CVE-2021-4193,grype+snyk+trivy
centos,CVE-2021-3520,grype+snyk+trivy
centos,CVE-2022-3296,grype+snyk+trivy
centos,CVE-2022-2207,grype+snyk+trivy
centos,CVE-2019-12900,grype+snyk+trivy
centos,CVE-2005-2541,grype+snyk+trivy
centos,CVE-2018-18309,grype+snyk+trivy
centos,CVE-2022-2286,grype+snyk+trivy
centos,CVE-2019-8905,grype+snyk+trivy
centos,CVE-2017-7501,grype+snyk+trivy
centos,CVE-2019-9077,grype+snyk+trivy
centos,CVE-2023-23916,grype+snyk+trivy
centos,CVE-2023-2609,grype+snyk+trivy
centos,CVE-2023-4016,grype+snyk+trivy
centos,CVE-2018-1000880,grype+snyk+trivy
centos,CVE-2021-4122,grype+snyk+trivy
centos,CVE-2022-43552,grype+snyk+trivy
centos,CVE-2019-5827,grype+snyk+trivy
centos,CVE-2022-2126,grype+snyk+trivy
centos,CVE-2018-1000876,grype+snyk+trivy
centos,CVE-2019-20838,grype+snyk+trivy
centos,CVE-2022-36227,grype+snyk+trivy
centos,CVE-2022-23218,grype+snyk+trivy
centos,CVE-2022-42012,grype+snyk+trivy
centos,CVE-2021-27218,grype+snyk+trivy
centos,CVE-2023-0512,grype+snyk+trivy
centos,CVE-2023-25585,grype+snyk+trivy
centos,CVE-2021-3984,grype+snyk+trivy
centos,CVE-2023-32636,grype+snyk+trivy
centos,CVE-2022-22826,grype+snyk+trivy
centos,CVE-2018-20651,grype+snyk+trivy
centos,CVE-2021-3826,grype+snyk+trivy
centos,CVE-2023-25584,grype+snyk+trivy
centos,CVE-2022-2210,grype+snyk+trivy
centos,CVE-2021-3200,grype+snyk+trivy
centos,CVE-2021-36085,grype+snyk+trivy
centos,CVE-2023-25588,grype+snyk+trivy
centos,CVE-2021-22923,grype+snyk+trivy
centos,CVE-2021-41072,grype+snyk+trivy
centos,CVE-2018-20673,grype+snyk+trivy
centos,CVE-2023-28484,grype+snyk+trivy
centos,CVE-2022-2795,grype+snyk+trivy
centos,CVE-2021-28861,grype+snyk+trivy
centos,CVE-2018-17360,grype+snyk+trivy
centos,CVE-2021-3872,grype+snyk+trivy
centos,CVE-2022-2343,grype+snyk+trivy
centos,CVE-2021-3974,grype+snyk+trivy
centos,CVE-2022-2923,grype+snyk+trivy
centos,CVE-2022-22824,grype+snyk+trivy
centos,CVE-2021-33938,grype+snyk+trivy
centos,CVE-2022-38177,grype+snyk+trivy
centos,CVE-2019-12904,grype+snyk+trivy
centos,CVE-2021-35939,grype+snyk+trivy
centos,CVE-2018-18606,grype+snyk+trivy
centos,CVE-2020-10735,grype+snyk+trivy
centos,CVE-2023-1264,grype+snyk+trivy
centos,CVE-2020-35527,grype+snyk+trivy
centos,CVE-2021-22898,grype+snyk+trivy
centos,CVE-2022-2124,grype+snyk+trivy
centos,CVE-2021-28153,grype+snyk+trivy
centos,CVE-2021-33574,grype+snyk+trivy
centos,CVE-2019-19244,grype+snyk+trivy
centos,CVE-2022-2980,grype+snyk+trivy
centos,CVE-2021-22946,grype+snyk+trivy
centos,CVE-2023-27535,grype+snyk+trivy
centos,CVE-2021-33560,grype+snyk+trivy
centos,CVE-2023-24329,grype+snyk+trivy
centos,CVE-2022-0413,grype+snyk+trivy
centos,CVE-2021-3572,grype+snyk+trivy
centos,CVE-2021-33928,grype+snyk+trivy
centos,CVE-2019-8906,grype+snyk+trivy
centos,CVE-2019-19603,grype+snyk+trivy
centos,CVE-2019-9937,grype+snyk+trivy
centos,CVE-2018-25032,grype+snyk+trivy
centos,CVE-2022-2509,grype+snyk+trivy
centos,CVE-2022-2183,grype+snyk+trivy
centos,CVE-2023-26604,grype+snyk+trivy
centos,CVE-2023-3817,grype+snyk+trivy
centos,CVE-2022-0361,grype+snyk+trivy
centos,CVE-2021-23841,grype+snyk+trivy
centos,CVE-2022-4293,grype+snyk+trivy
centos,CVE-2018-12934,grype+snyk+trivy
centos,CVE-2020-24370,grype+snyk+trivy
centos,CVE-2022-4292,grype+snyk+trivy
centos,CVE-2022-35737,grype+snyk+trivy
centos,CVE-2022-0351,grype+snyk+trivy
centos,CVE-2021-3236,grype+snyk+trivy
centos,CVE-2021-43818,trivy
centos,CVE-2018-20002,grype+snyk+trivy
centos,CVE-2023-3446,grype+snyk+trivy
centos,CVE-2021-23840,grype+snyk+trivy
centos,CVE-2018-18483,grype+snyk+trivy
centos,CVE-2022-4304,grype+snyk+trivy
centos,CVE-2021-42574,grype+snyk+trivy
centos,CVE-2023-2603,grype+snyk+trivy
centos,CVE-2021-20305,grype+snyk+trivy
centos,CVE-2018-1000654,grype+snyk+trivy
centos,CVE-2021-3778,grype+snyk+trivy
centos,CVE-2018-12698,grype+snyk+trivy
centos,CVE-2022-2946,grype+snyk+trivy
centos,CVE-2021-3800,grype+snyk+trivy
centos,CVE-2018-17794,grype+snyk+trivy
centos,CVE-2021-24032,grype+snyk+trivy
centos,CVE-2023-28322,grype+snyk+trivy
centos,CVE-2020-24736,grype+snyk+trivy
centos,CVE-2022-40304,grype+snyk+trivy
centos,CVE-2021-32256,grype+snyk+trivy
centos,CVE-2023-22745,grype+snyk+trivy
centos,CVE-2021-22924,grype+snyk+trivy
centos,CVE-2022-43680,grype+snyk+trivy
centos,CVE-2019-12972,grype+snyk+trivy
centos,CVE-2022-22827,grype+snyk+trivy
centos,CVE-2022-3256,grype+snyk+trivy
centos,CVE-2021-4166,grype+snyk+trivy
centos,CVE-2023-2610,grype+snyk+trivy
centos,CVE-2023-1972,grype+snyk+trivy
centos,CVE-2021-4019,grype+snyk+trivy
centos,CVE-2019-13751,grype+snyk+trivy
centos,CVE-2021-22925,grype+snyk+trivy
centos,CVE-2020-21674,grype+snyk+trivy
centos,CVE-2023-30571,grype+snyk+trivy
centos,CVE-2022-25314,grype+snyk+trivy
centos,CVE-2022-47629,grype+snyk+trivy
centos,CVE-2020-35495,grype+snyk+trivy
centos,CVE-2019-9936,grype+snyk+trivy
centos,CVE-2022-1720,grype+snyk+trivy
centos,CVE-2020-16599,grype+snyk+trivy
centos,CVE-2020-35493,grype+snyk+trivy
centos,CVE-2018-19217,grype+snyk+trivy
centos,CVE-2022-23852,grype+snyk+trivy
centos,CVE-2019-17543,grype+snyk+trivy
centos,CVE-2021-3517,grype+snyk+trivy
centos,CVE-2023-2828,grype+snyk+trivy
centos,CVE-2021-3487,grype+snyk+trivy
centos,CVE-2022-29824,grype+snyk+trivy
centos,CVE-2021-3426,grype+snyk+trivy
centos,CVE-2016-3709,grype+snyk+trivy
centos,CVE-2022-25235,grype+snyk+trivy
centos,CVE-2022-2206,grype+snyk+trivy
centos,CVE-2021-3997,grype+snyk+trivy
centos,CVE-2022-27776,grype+snyk+trivy
centos,CVE-2021-3445,grype+snyk+trivy
centos,CVE-2019-20454,grype+snyk+trivy
centos,CVE-2022-38533,grype+snyk+trivy
centos,CVE-2022-35252,grype+snyk+trivy
centos,CVE-2022-42898,grype+snyk+trivy
centos,CVE-2022-3037,grype+snyk+trivy
centos,CVE-2021-3733,grype+snyk+trivy
centos,CVE-2022-23308,grype+snyk+trivy
centos,CVE-2021-35937,grype+snyk+trivy
centos,CVE-2023-2650,grype+snyk+trivy
centos,CVE-2021-46848,grype+snyk+trivy
centos,CVE-2021-3999,grype+snyk+trivy
centos,CVE-2018-12699,grype+snyk+trivy
centos,CVE-2022-27782,grype+snyk+trivy
centos,CVE-2018-20623,grype+snyk+trivy
centos,CVE-2022-3094,grype+snyk+trivy
centos,CVE-2022-40897,grype+snyk+trivy
centos,CVE-2022-32208,grype+snyk+trivy
centos,CVE-2022-48303,grype+snyk+trivy
centos,CVE-2023-29499,grype+snyk+trivy
haproxy,CVE-2016-2781,grype+snyk+trivy
haproxy,CVE-2011-3389,grype+snyk+trivy
haproxy,CVE-2020-16156,grype+snyk+trivy
haproxy,CVE-2021-36084,grype+snyk+trivy
haproxy,CVE-2019-1010022,grype+snyk+trivy
haproxy,CVE-2023-31486,grype+snyk+trivy
haproxy,CVE-2021-33560,grype+snyk+trivy
haproxy,CVE-2018-6829,grype+snyk+trivy
haproxy,CVE-2005-2541,grype+snyk+trivy
haproxy,CVE-2020-14155,trivy
haproxy,CVE-2011-4116,grype+snyk+trivy
haproxy,CVE-2022-4899,grype+snyk+trivy
haproxy,CVE-2022-3715,grype+snyk+trivy
haproxy,CVE-2023-29383,grype+snyk+trivy
haproxy,CVE-2023-31439,grype+snyk+trivy
haproxy,CVE-2007-6755,grype+snyk+trivy
haproxy,CVE-2021-36085,grype+snyk+trivy
haproxy,CVE-2010-2632,grype+snyk+trivy
haproxy,CVE-2019-8457,grype+snyk+trivy
haproxy,CVE-2022-1304,grype+snyk+trivy
haproxy,CVE-2019-1010024,grype+snyk+trivy
haproxy,CVE-2017-16231,grype+snyk+trivy
haproxy,CVE-2023-31438,grype+snyk+trivy
haproxy,CVE-2017-18018,grype+snyk+trivy
haproxy,CVE-2021-36087,grype+snyk+trivy
haproxy,CVE-2023-31484,grype+snyk+trivy
haproxy,CVE-2007-5686,grype+snyk+trivy
haproxy,CVE-2019-6706,grype+snyk+trivy
haproxy,CVE-2019-1010023,grype+snyk+trivy
haproxy,CVE-2010-4756,grype+snyk+trivy
haproxy,CVE-2023-3817,grype+snyk+trivy
haproxy,CVE-2023-29491,grype+snyk+trivy
haproxy,CVE-2019-9192,grype+snyk+trivy
haproxy,CVE-2021-36086,grype+snyk+trivy
haproxy,CVE-2022-0563,grype+snyk+trivy
haproxy,CVE-2020-24370,grype+snyk+trivy
haproxy,CVE-2017-7245,grype+snyk+trivy
haproxy,CVE-2022-48303,grype+snyk+trivy
haproxy,CVE-2022-41409,grype+snyk+trivy
haproxy,CVE-2017-7246,grype+snyk+trivy
haproxy,CVE-2019-20838,grype+snyk+trivy
haproxy,CVE-2019-1010025,grype+snyk+trivy
haproxy,CVE-2023-31437,grype+snyk+trivy
haproxy,CVE-2013-4392,grype+snyk+trivy
haproxy,CVE-2020-13529,grype+snyk+trivy
haproxy,CVE-2013-4235,grype+snyk+trivy
haproxy,CVE-2018-20796,grype+snyk+trivy
haproxy,CVE-2023-36054,grype+snyk+trivy
haproxy,CVE-2018-5709,grype+snyk+trivy
haproxy,CVE-2017-11164,grype+snyk+trivy
haproxy,CVE-2010-0928,grype+snyk+trivy
haproxy,CVE-2019-19882,grype+snyk+trivy
haproxy,CVE-2019-20454,grype+snyk+trivy
haproxy,CVE-2022-3219,grype+snyk+trivy
haproxy,CVE-2011-3374,grype+snyk+trivy
haproxy,CVE-2023-3446,grype+snyk+trivy
buildpack-deps,CVE-2018-9996,grype+snyk+trivy
buildpack-deps,CVE-2018-12928,grype+trivy
buildpack-deps,CVE-2019-19378,grype+trivy
buildpack-deps,CVE-2022-3238,grype+trivy
buildpack-deps,CVE-2019-1010022,grype+snyk+trivy
buildpack-deps,CVE-2023-36191,grype+snyk+trivy
buildpack-deps,CVE-2022-27943,grype+snyk+trivy
buildpack-deps,CVE-2023-24329,grype+snyk+trivy
buildpack-deps,CVE-2023-1289,grype+snyk+trivy
buildpack-deps,CVE-2019-16231,grype+trivy
buildpack-deps,CVE-2018-6829,grype+snyk+trivy
buildpack-deps,CVE-2012-0039,grype+snyk+trivy
buildpack-deps,CVE-2022-1115,grype+snyk+trivy
buildpack-deps,CVE-2019-19070,grype+trivy
buildpack-deps,CVE-2023-4147,grype+trivy
buildpack-deps,CVE-2017-13694,grype+trivy
buildpack-deps,CVE-2016-9116,grype+snyk+trivy
buildpack-deps,CVE-2023-2176,grype+trivy
buildpack-deps,CVE-2018-18064,grype+snyk+trivy
buildpack-deps,CVE-2023-3164,grype+snyk+trivy
buildpack-deps,CVE-2008-2544,grype+trivy
buildpack-deps,CVE-2007-3996,grype+snyk+trivy
buildpack-deps,CVE-2017-9117,grype+snyk+trivy
buildpack-deps,CVE-2023-1194,grype+trivy
buildpack-deps,CVE-2023-4132,grype+trivy
buildpack-deps,CVE-2007-6755,grype+snyk+trivy
buildpack-deps,CVE-2023-22490,trivy
buildpack-deps,CVE-2019-6462,grype+snyk+trivy
buildpack-deps,CVE-2023-35827,grype+trivy
buildpack-deps,CVE-2017-11754,grype+snyk+trivy
buildpack-deps,CVE-2011-4916,grype+trivy
buildpack-deps,CVE-2019-1010024,grype+snyk+trivy
buildpack-deps,CVE-2005-3660,grype+trivy
buildpack-deps,CVE-2023-37453,grype+trivy
buildpack-deps,CVE-2022-44032,grype+trivy
buildpack-deps,CVE-2007-5686,grype+snyk+trivy
buildpack-deps,CVE-2011-4915,grype+trivy
buildpack-deps,CVE-2010-4756,grype+snyk+trivy
buildpack-deps,CVE-2023-3817,grype+snyk+trivy
buildpack-deps,CVE-2013-7445,grype+trivy
buildpack-deps,CVE-2021-3714,grype+trivy
buildpack-deps,CVE-2023-4128,grype+trivy
buildpack-deps,CVE-2016-9113,grype+snyk+trivy
buildpack-deps,CVE-2019-9192,grype+snyk+trivy
buildpack-deps,CVE-2022-0563,grype+snyk+trivy
buildpack-deps,CVE-2009-3546,grype+snyk+trivy
buildpack-deps,CVE-2018-6952,grype+snyk+trivy
buildpack-deps,CVE-2020-27843,trivy
buildpack-deps,CVE-2023-40283,grype+trivy
buildpack-deps,CVE-2023-23946,trivy
buildpack-deps,CVE-2021-29338,trivy
buildpack-deps,CVE-2016-9580,grype+snyk+trivy
buildpack-deps,CVE-2021-3864,grype+trivy
buildpack-deps,CVE-2015-3276,grype+snyk+trivy
buildpack-deps,CVE-2023-31437,grype+snyk+trivy
buildpack-deps,CVE-2017-5563,grype+snyk+trivy
buildpack-deps,CVE-2018-10126,grype+snyk+trivy
buildpack-deps,CVE-2023-3611,grype+trivy
buildpack-deps,CVE-2023-37454,grype+trivy
buildpack-deps,CVE-2023-4004,grype+trivy
buildpack-deps,CVE-2023-3863,grype+trivy
buildpack-deps,CVE-2010-0928,grype+snyk+trivy
buildpack-deps,CVE-2023-23039,grype+trivy
buildpack-deps,CVE-2018-16375,grype+snyk+trivy
buildpack-deps,CVE-2023-3446,grype+snyk+trivy
buildpack-deps,CVE-2023-26966,grype+snyk+trivy
buildpack-deps,CVE-2018-17977,grype+trivy
buildpack-deps,CVE-2020-14145,grype+snyk+trivy
buildpack-deps,CVE-2020-36325,grype+snyk+trivy
buildpack-deps,CVE-2018-20847,trivy
buildpack-deps,CVE-2022-24975,grype+snyk+trivy
buildpack-deps,CVE-2018-18483,grype+snyk+trivy
buildpack-deps,CVE-2023-27102,grype+snyk+trivy
buildpack-deps,CVE-2022-3213,grype+snyk+trivy
buildpack-deps,CVE-2023-34152,grype+snyk+trivy
buildpack-deps,CVE-2020-15719,grype+snyk+trivy
buildpack-deps,CVE-2017-14988,grype+snyk+trivy
buildpack-deps,CVE-2019-12973,trivy
buildpack-deps,CVE-2016-9114,grype+snyk+trivy
buildpack-deps,CVE-2023-2975,grype+snyk+trivy
buildpack-deps,CVE-2023-25815,grype+snyk+trivy
buildpack-deps,CVE-2023-3316,grype+snyk+trivy
buildpack-deps,CVE-2023-23005,grype+trivy
buildpack-deps,CVE-2020-27824,trivy
buildpack-deps,CVE-2022-25265,grype+trivy
buildpack-deps,CVE-2007-2768,grype+snyk+trivy
buildpack-deps,CVE-2020-27823,trivy
buildpack-deps,CVE-2018-1000021,grype+snyk+trivy
buildpack-deps,CVE-2023-3618,grype+snyk+trivy
buildpack-deps,CVE-2009-3293,grype+snyk+trivy
buildpack-deps,CVE-2023-1906,grype+snyk+trivy
buildpack-deps,CVE-2018-1121,grype+trivy
buildpack-deps,CVE-2018-15919,grype+snyk+trivy
buildpack-deps,CVE-2005-2541,grype+snyk+trivy
buildpack-deps,CVE-2007-6761,grype+trivy
buildpack-deps,CVE-2014-9900,grype+trivy
buildpack-deps,CVE-2023-4133,grype+trivy
buildpack-deps,CVE-2007-3719,grype+trivy
buildpack-deps,CVE-2023-4134,grype+trivy
buildpack-deps,CVE-2008-3234,grype+snyk+trivy
buildpack-deps,CVE-2011-4116,grype+snyk+trivy
buildpack-deps,CVE-2017-17973,grype+snyk+trivy
buildpack-deps,CVE-2022-1210,grype+snyk+trivy
buildpack-deps,CVE-2023-26242,grype+trivy
buildpack-deps,CVE-2019-19449,grype+trivy
buildpack-deps,CVE-2022-44033,grype+trivy
buildpack-deps,CVE-2018-20846,grype+snyk+trivy
buildpack-deps,CVE-2019-12379,grype+trivy
buildpack-deps,CVE-2023-31439,grype+snyk+trivy
buildpack-deps,CVE-2016-9581,grype+snyk+trivy
buildpack-deps,CVE-2023-2157,grype+snyk+trivy
buildpack-deps,CVE-2023-4016,grype+snyk+trivy
buildpack-deps,CVE-2010-2632,grype+snyk+trivy
buildpack-deps,CVE-2023-31083,grype+trivy
buildpack-deps,CVE-2007-3477,grype+snyk+trivy
buildpack-deps,CVE-2021-31879,grype+snyk+trivy
buildpack-deps,CVE-2023-28531,grype+snyk+trivy
buildpack-deps,CVE-2021-32256,grype+snyk+trivy
buildpack-deps,CVE-2023-1916,grype+snyk+trivy
buildpack-deps,CVE-2005-0406,grype+snyk+trivy
buildpack-deps,CVE-2017-13693,grype+trivy
buildpack-deps,CVE-2019-1010023,grype+snyk+trivy
buildpack-deps,CVE-2016-10506,grype+snyk+trivy
buildpack-deps,CVE-2023-3195,grype+snyk+trivy
buildpack-deps,CVE-2010-4563,grype+trivy
buildpack-deps,CVE-2016-8660,grype+trivy
buildpack-deps,CVE-2022-45885,grype+trivy
buildpack-deps,CVE-2016-8862,grype+snyk+trivy
buildpack-deps,CVE-2018-5727,trivy
buildpack-deps,CVE-2012-4542,grype+trivy
buildpack-deps,CVE-2017-13716,grype+snyk+trivy
buildpack-deps,CVE-2023-1972,grype+snyk+trivy
buildpack-deps,CVE-2022-4543,grype+trivy
buildpack-deps,CVE-2021-3847,grype+trivy
buildpack-deps,CVE-2023-1076,grype+trivy
buildpack-deps,CVE-2017-7275,grype+snyk+trivy
buildpack-deps,CVE-2015-2877,grype+trivy
buildpack-deps,CVE-2019-11191,grype+trivy
buildpack-deps,CVE-2023-31081,grype+trivy
buildpack-deps,CVE-2021-45261,grype+snyk+trivy
buildpack-deps,CVE-2019-6461,grype+snyk+trivy
buildpack-deps,CVE-2008-4609,grype+trivy
buildpack-deps,CVE-2021-26934,grype+trivy
buildpack-deps,CVE-2019-19882,grype+snyk+trivy
buildpack-deps,CVE-2016-9117,grype+snyk+trivy
buildpack-deps,CVE-2021-20311,grype+snyk+trivy
buildpack-deps,CVE-2023-1206,grype+trivy
buildpack-deps,CVE-2019-16232,grype+trivy
buildpack-deps,CVE-2023-39978,grype+snyk+trivy
buildpack-deps,CVE-2020-27814,trivy
buildpack-deps,CVE-2020-27845,trivy
buildpack-deps,CVE-2010-4651,grype+snyk+trivy
buildpack-deps,CVE-2021-4214,grype+snyk+trivy
buildpack-deps,CVE-2023-26965,grype+snyk+trivy
buildpack-deps,CVE-2023-1193,grype+trivy
buildpack-deps,CVE-2019-15213,grype+trivy
buildpack-deps,CVE-2023-20588,grype+trivy
buildpack-deps,CVE-2020-15778,grype+snyk+trivy
buildpack-deps,CVE-2023-34319,grype+trivy
buildpack-deps,CVE-2019-12378,grype+trivy
buildpack-deps,CVE-2022-0400,grype+trivy
buildpack-deps,CVE-2018-16376,grype+snyk+trivy
buildpack-deps,CVE-2023-4155,grype+trivy
buildpack-deps,CVE-2023-39418,grype+snyk+trivy
buildpack-deps,CVE-2022-48502,grype+trivy
buildpack-deps,CVE-2023-38289,grype+snyk+trivy
buildpack-deps,CVE-2022-45919,grype+trivy
buildpack-deps,CVE-2017-14159,grype+snyk+trivy
buildpack-deps,CVE-2015-9019,grype+snyk+trivy
buildpack-deps,CVE-2022-32546,grype+snyk+trivy
buildpack-deps,CVE-2018-6951,grype+snyk+trivy
buildpack-deps,CVE-2023-29383,grype+snyk+trivy
buildpack-deps,CVE-2020-35501,grype+trivy
buildpack-deps,CVE-2021-3610,grype+snyk+trivy
buildpack-deps,CVE-2023-24535,grype+snyk+trivy
buildpack-deps,CVE-2023-4010,grype+trivy
buildpack-deps,CVE-2010-5321,grype+trivy
buildpack-deps,CVE-2023-4194,grype+trivy
buildpack-deps,CVE-2023-2430,grype+trivy
buildpack-deps,CVE-2023-21264,grype+trivy
buildpack-deps,CVE-2023-31438,grype+snyk+trivy
buildpack-deps,CVE-2019-12381,grype+trivy
buildpack-deps,CVE-2017-18018,grype+snyk+trivy
buildpack-deps,CVE-2018-20712,grype+snyk+trivy
buildpack-deps,CVE-2004-0230,grype+trivy
buildpack-deps,CVE-2022-41848,grype+trivy
buildpack-deps,CVE-2011-4917,grype+trivy
buildpack-deps,CVE-2021-26945,grype+snyk+trivy
buildpack-deps,CVE-2019-16234,grype+trivy
buildpack-deps,CVE-2017-0630,grype+trivy
buildpack-deps,CVE-2019-12382,grype+trivy
buildpack-deps,CVE-2020-15389,trivy
buildpack-deps,CVE-2023-31085,grype+trivy
buildpack-deps,CVE-2020-11725,grype+trivy
buildpack-deps,CVE-2019-12456,grype+trivy
buildpack-deps,CVE-2019-19814,grype+trivy
buildpack-deps,CVE-2008-3134,grype+snyk+trivy
buildpack-deps,CVE-2022-2961,grype+trivy
buildpack-deps,CVE-2022-45886,grype+trivy
buildpack-deps,CVE-2022-1247,grype+trivy
buildpack-deps,CVE-2021-45346,grype+snyk+trivy
buildpack-deps,CVE-2013-4392,grype+snyk+trivy
buildpack-deps,CVE-2019-20794,grype+trivy
buildpack-deps,CVE-2016-10723,grype+trivy
buildpack-deps,CVE-2023-36054,grype+snyk+trivy
buildpack-deps,CVE-2018-5785,trivy
buildpack-deps,CVE-2019-16229,grype+trivy
buildpack-deps,CVE-2016-20012,grype+snyk+trivy
buildpack-deps,CVE-2023-1192,grype+trivy
buildpack-deps,CVE-2018-20673,grype+snyk+trivy
buildpack-deps,CVE-2011-3374,grype+snyk+trivy
buildpack-deps,CVE-2022-45887,grype+trivy
buildpack-deps,CVE-2023-0597,grype+trivy
buildpack-deps,CVE-2016-2781,grype+snyk+trivy
buildpack-deps,CVE-2023-39417,grype+snyk+trivy
buildpack-deps,CVE-2016-10505,grype+snyk+trivy
buildpack-deps,CVE-2016-8678,grype+snyk+trivy
